,match_id,color,team_id,team_slug,team_name,team_region,core_shots,core_goals,core_saves,core_assists,core_score,score,winner
733,616062fdf8090ec74528702b,orange,615894d0143c37878b238419,https://octane.gg/teams/8419-timeless,TIMELESS,South America,34.0,12.0,26.0,10.0,5836.0,3.0,True
734,616062fdf8090ec74528702c,blue,616703ce143c37878b238e92,https://octane.gg/teams/8e92-team-signal,TEAM SIGNAL,South America,38.0,11.0,8.0,8.0,3884.0,3.0,True
735,616062fdf8090ec74528702c,orange,614c905df8090ec74528649d,https://octane.gg/teams/649d-vipers-esports,VIPERS ESPORTS,South America,25.0,8.0,20.0,5.0,4150.0,1.0,False
736,616062fdf8090ec74528702d,blue,6165d28ef8090ec7452876f4,https://octane.gg/teams/76f4-elevate,ELEVATE,South America,42.0,11.0,26.0,9.0,6079.0,2.0,False
737,616062fdf8090ec74528702d,orange,6020bde1f1e4807cc700f7a1,https://octane.gg/teams/f7a1-the-three-sins,THE THREE SINS,South America,45.0,10.0,26.0,6.0,5750.0,3.0,True
738,616062fdf8090ec74528702e,blue,6020c5d3f1e4807cc704066d,https://octane.gg/teams/066d-novus-aevi,NOVUS AEVI,South America,,,,,,3.0,True
739,616062fdf8090ec74528702e,orange,6169f5ba143c37878b23960b,https://octane.gg/teams/960b-kru-esports,KRÜ ESPORTS,South America,,,,,,0.0,False
740,616062fdf8090ec74528702f,blue,613cfef4143c37878b23724d,https://octane.gg/teams/724d-insight,INSIGHT,South America,,,,,,3.0,True
741,616062fdf8090ec74528702f,orange,6126727a9d3c410761e8a74a,https://octane.gg/teams/a74a-dream-conspiracy,DREAM CONSPIRACY,South America,,,,,,2.0,False
742,616062fdf8090ec745287030,blue,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,,,,,,3.0,True
743,616062fdf8090ec745287030,orange,613cfef4143c37878b23724d,https://octane.gg/teams/724d-insight,INSIGHT,South America,,,,,,1.0,False
744,616062fdf8090ec745287031,blue,6020bce6f1e4807cc70071af,https://octane.gg/teams/71af-era-eternity,ERA ETERNITY,South America,,,,,,3.0,True
745,616062fdf8090ec745287031,orange,6020c5d3f1e4807cc704066d,https://octane.gg/teams/066d-novus-aevi,NOVUS AEVI,South America,,,,,,0.0,False
746,616062fdf8090ec745287032,blue,6020bda0f1e4807cc700e070,https://octane.gg/teams/e070-locusts,LOCUSTS,South America,34.0,8.0,22.0,6.0,5088.0,3.0,True
747,616062fdf8090ec745287032,orange,6020bde1f1e4807cc700f7a1,https://octane.gg/teams/f7a1-the-three-sins,THE THREE SINS,South America,33.0,7.0,22.0,6.0,4949.0,2.0,False
748,616062fdf8090ec745287033,blue,615894d0143c37878b238419,https://octane.gg/teams/8419-timeless,TIMELESS,South America,22.0,3.0,14.0,3.0,3155.0,0.0,False
749,616062fdf8090ec745287033,orange,616703ce143c37878b238e92,https://octane.gg/teams/8e92-team-signal,TEAM SIGNAL,South America,21.0,7.0,9.0,6.0,3308.0,3.0,True
750,616062fdf8090ec745287034,blue,6126727a9d3c410761e8a74a,https://octane.gg/teams/a74a-dream-conspiracy,DREAM CONSPIRACY,South America,,,,,,3.0,True
751,616062fdf8090ec745287034,orange,6020c204f1e4807cc7026b92,https://octane.gg/teams/6b92-nocturns-gaming,NOCTURNS GAMING,South America,,,,,,1.0,False
752,616062fdf8090ec745287035,blue,6169f5ba143c37878b23960b,https://octane.gg/teams/960b-kru-esports,KRÜ ESPORTS,South America,,,,,,3.0,True
753,616062fdf8090ec745287035,orange,615ffe0e143c37878b23868e,https://octane.gg/teams/868e-neoxy-team,NEOXY TEAM,South America,,,,,,2.0,False
754,616062fdf8090ec745287036,blue,6165d28ef8090ec7452876f4,https://octane.gg/teams/76f4-elevate,ELEVATE,South America,,,,,,3.0,True
755,616062fdf8090ec745287036,orange,6020c48cf1e4807cc7036fd9,https://octane.gg/teams/6fd9-vegas-inferno,VEGAS INFERNO,South America,,,,,,2.0,False
756,616062fdf8090ec745287037,blue,614c905df8090ec74528649d,https://octane.gg/teams/649d-vipers-esports,VIPERS ESPORTS,South America,21.0,5.0,24.0,4.0,3967.0,1.0,False
757,616062fdf8090ec745287037,orange,6020bd05f1e4807cc7008599,https://octane.gg/teams/8599-noble-esports,NOBLE ESPORTS,South America,39.0,11.0,13.0,8.0,4572.0,3.0,True
758,616062fdf8090ec745287038,blue,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,,,,,,3.0,True
759,616062fdf8090ec745287038,orange,616703ce143c37878b238e92,https://octane.gg/teams/8e92-team-signal,TEAM SIGNAL,South America,,,,,,2.0,False
760,616062fdf8090ec745287039,blue,6020bce6f1e4807cc70071af,https://octane.gg/teams/71af-era-eternity,ERA ETERNITY,South America,,,,,,3.0,True
761,616062fdf8090ec745287039,orange,6020bda0f1e4807cc700e070,https://octane.gg/teams/e070-locusts,LOCUSTS,South America,,,,,,1.0,False
762,616062fdf8090ec74528703a,blue,615894d0143c37878b238419,https://octane.gg/teams/8419-timeless,TIMELESS,South America,39.0,9.0,17.0,8.0,4671.0,3.0,True
763,616062fdf8090ec74528703a,orange,6126727a9d3c410761e8a74a,https://octane.gg/teams/a74a-dream-conspiracy,DREAM CONSPIRACY,South America,29.0,8.0,28.0,7.0,5342.0,1.0,False
764,616062fdf8090ec74528703b,blue,6020bde1f1e4807cc700f7a1,https://octane.gg/teams/f7a1-the-three-sins,THE THREE SINS,South America,23.0,6.0,18.0,5.0,3805.0,3.0,True
765,616062fdf8090ec74528703b,orange,6169f5ba143c37878b23960b,https://octane.gg/teams/960b-kru-esports,KRÜ ESPORTS,South America,30.0,4.0,11.0,3.0,2890.0,1.0,False
766,616062fdf8090ec74528703c,blue,6020c5d3f1e4807cc704066d,https://octane.gg/teams/066d-novus-aevi,NOVUS AEVI,South America,,,,,,2.0,False
767,616062fdf8090ec74528703c,orange,6165d28ef8090ec7452876f4,https://octane.gg/teams/76f4-elevate,ELEVATE,South America,,,,,,3.0,True
768,616062fdf8090ec74528703d,blue,613cfef4143c37878b23724d,https://octane.gg/teams/724d-insight,INSIGHT,South America,19.0,3.0,14.0,2.0,2612.0,0.0,False
769,616062fdf8090ec74528703d,orange,6020bd05f1e4807cc7008599,https://octane.gg/teams/8599-noble-esports,NOBLE ESPORTS,South America,29.0,11.0,14.0,10.0,4200.0,3.0,True
770,616062fdf8090ec74528703e,blue,614c905df8090ec74528649d,https://octane.gg/teams/649d-vipers-esports,VIPERS ESPORTS,South America,38.0,7.0,24.0,6.0,4760.0,2.0,False
771,616062fdf8090ec74528703e,orange,6020c204f1e4807cc7026b92,https://octane.gg/teams/6b92-nocturns-gaming,NOCTURNS GAMING,South America,40.0,6.0,25.0,5.0,4824.0,3.0,True
772,616062fdf8090ec74528703f,blue,6020c48cf1e4807cc7036fd9,https://octane.gg/teams/6fd9-vegas-inferno,VEGAS INFERNO,South America,,,,,,3.0,True
773,616062fdf8090ec74528703f,orange,615ffe0e143c37878b23868e,https://octane.gg/teams/868e-neoxy-team,NEOXY TEAM,South America,,,,,,2.0,False
774,616062fdf8090ec745287040,blue,6020bda0f1e4807cc700e070,https://octane.gg/teams/e070-locusts,LOCUSTS,South America,16.0,2.0,9.0,2.0,2210.0,0.0,False
775,616062fdf8090ec745287040,orange,6020bd05f1e4807cc7008599,https://octane.gg/teams/8599-noble-esports,NOBLE ESPORTS,South America,28.0,7.0,11.0,6.0,3291.0,3.0,True
776,616062fdf8090ec745287041,blue,616703ce143c37878b238e92,https://octane.gg/teams/8e92-team-signal,TEAM SIGNAL,South America,,,,,,0.0,False
777,616062fdf8090ec745287041,orange,6165d28ef8090ec7452876f4,https://octane.gg/teams/76f4-elevate,ELEVATE,South America,,,,,,3.0,True
778,616062fdf8090ec745287042,blue,615894d0143c37878b238419,https://octane.gg/teams/8419-timeless,TIMELESS,South America,30.0,6.0,17.0,5.0,3667.0,1.0,False
779,616062fdf8090ec745287042,orange,6020bde1f1e4807cc700f7a1,https://octane.gg/teams/f7a1-the-three-sins,THE THREE SINS,South America,32.0,9.0,19.0,9.0,4748.0,3.0,True
780,616062fdf8090ec745287043,blue,613cfef4143c37878b23724d,https://octane.gg/teams/724d-insight,INSIGHT,South America,,,,,,2.0,False
781,616062fdf8090ec745287043,orange,6020c48cf1e4807cc7036fd9,https://octane.gg/teams/6fd9-vegas-inferno,VEGAS INFERNO,South America,,,,,,3.0,True
782,616062fdf8090ec745287044,blue,6020c5d3f1e4807cc704066d,https://octane.gg/teams/066d-novus-aevi,NOVUS AEVI,South America,44.0,4.0,23.0,3.0,4231.0,1.0,False
783,616062fdf8090ec745287044,orange,614c905df8090ec74528649d,https://octane.gg/teams/649d-vipers-esports,VIPERS ESPORTS,South America,36.0,8.0,26.0,7.0,5021.0,3.0,True
784,616062fdf8090ec745287045,blue,6169f5ba143c37878b23960b,https://octane.gg/teams/960b-kru-esports,KRÜ ESPORTS,South America,,,,,,3.0,True
785,616062fdf8090ec745287045,orange,6126727a9d3c410761e8a74a,https://octane.gg/teams/a74a-dream-conspiracy,DREAM CONSPIRACY,South America,,,,,,1.0,False
786,616062fdf8090ec745287046,blue,615894d0143c37878b238419,https://octane.gg/teams/8419-timeless,TIMELESS,South America,39.0,10.0,18.0,8.0,4649.0,3.0,True
787,616062fdf8090ec745287046,orange,6169f5ba143c37878b23960b,https://octane.gg/teams/960b-kru-esports,KRÜ ESPORTS,South America,24.0,3.0,24.0,3.0,3630.0,1.0,False
788,616062fdf8090ec745287047,blue,616703ce143c37878b238e92,https://octane.gg/teams/8e92-team-signal,TEAM SIGNAL,South America,,,,,,0.0,False
789,616062fdf8090ec745287047,orange,6020c48cf1e4807cc7036fd9,https://octane.gg/teams/6fd9-vegas-inferno,VEGAS INFERNO,South America,,,,,,3.0,True
790,616062fdf8090ec745287048,blue,6020bda0f1e4807cc700e070,https://octane.gg/teams/e070-locusts,LOCUSTS,South America,28.0,4.0,14.0,3.0,3249.0,1.0,False
791,616062fdf8090ec745287048,orange,614c905df8090ec74528649d,https://octane.gg/teams/649d-vipers-esports,VIPERS ESPORTS,South America,32.0,11.0,16.0,9.0,4568.0,3.0,True
792,61606299f8090ec745287007,blue,6020c1e4f1e4807cc702622a,https://octane.gg/teams/622a-guild-esports,GUILD ESPORTS,Europe,,,,,,3.0,True
793,61606299f8090ec745287007,orange,616d9760143c37878b239c52,https://octane.gg/teams/9c52-ern-roar,ERN ROAR,Europe,,,,,,0.0,False
794,61606299f8090ec745287008,blue,6020bd05f1e4807cc7008596,https://octane.gg/teams/8596-sk-gaming,SK GAMING,Europe,21.0,5.0,13.0,2.0,3391.0,3.0,True
795,61606299f8090ec745287008,orange,6020be81f1e4807cc701475b,https://octane.gg/teams/475b-fadeaway,FADEAWAY,Europe,21.0,3.0,12.0,3.0,3202.0,1.0,False
796,61606299f8090ec745287009,blue,61547921f8090ec745286ac9,https://octane.gg/teams/6ac9-williams-resolve,WILLIAMS RESOLVE,Europe,36.0,6.0,29.0,5.0,5457.0,3.0,True
797,61606299f8090ec745287009,orange,6020bd4af1e4807cc700b262,https://octane.gg/teams/b262-team-singularity,TEAM SINGULARITY,Europe,39.0,4.0,25.0,4.0,5087.0,2.0,False
798,61606299f8090ec74528700a,blue,6020bc70f1e4807cc70023a4,https://octane.gg/teams/23a4-vodafone-giants,VODAFONE GIANTS,Europe,,,,,,3.0,True
799,61606299f8090ec74528700a,orange,6020c1eff1e4807cc70264ca,https://octane.gg/teams/64ca-team-liquid,TEAM LIQUID,Europe,,,,,,2.0,False
800,61606299f8090ec74528700b,blue,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,,,,,,3.0,True
801,61606299f8090ec74528700b,orange,615f4545143c37878b23868d,https://octane.gg/teams/868d-ferg-and-co,FERG & CO,Europe,,,,,,0.0,False
802,61606299f8090ec74528700c,blue,6074990c8c85ced5f379e9e0,https://octane.gg/teams/e9e0-bs-competition,BS+COMPETITION,Europe,23.0,2.0,27.0,1.0,3977.0,1.0,False
803,61606299f8090ec74528700c,orange,610850329d3c410761e896d0,https://octane.gg/teams/96d0-the-flying-dutchmen,THE FLYING DUTCHMEN,Europe,42.0,9.0,19.0,4.0,4525.0,3.0,True
804,61606299f8090ec74528700d,blue,613b735bf8090ec7452851a8,https://octane.gg/teams/51a8-00-nation,00 NATION,Europe,,,,,,3.0,True
805,61606299f8090ec74528700d,orange,6020bd98f1e4807cc700dc86,https://octane.gg/teams/dc86-solary,SOLARY,Europe,,,,,,1.0,False
806,61606299f8090ec74528700e,blue,6020bc9ef1e4807cc70043ba,https://octane.gg/teams/43ba-fc-barcelona,FC BARCELONA,Europe,50.0,6.0,13.0,4.0,3964.0,3.0,True
807,61606299f8090ec74528700e,orange,61502e55143c37878b237d93,https://octane.gg/teams/7d93-yeezys,YEEZYS,Europe,18.0,5.0,36.0,3.0,5078.0,1.0,False
808,61606299f8090ec74528700f,blue,6020c1e4f1e4807cc702622a,https://octane.gg/teams/622a-guild-esports,GUILD ESPORTS,Europe,,,,,,1.0,False
809,61606299f8090ec74528700f,orange,6020bc70f1e4807cc70023a4,https://octane.gg/teams/23a4-vodafone-giants,VODAFONE GIANTS,Europe,,,,,,3.0,True
810,61606299f8090ec745287010,blue,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,28.0,6.0,20.0,4.0,4017.0,1.0,False
811,61606299f8090ec745287010,orange,61547921f8090ec745286ac9,https://octane.gg/teams/6ac9-williams-resolve,WILLIAMS RESOLVE,Europe,39.0,11.0,17.0,9.0,4798.0,3.0,True
812,61606299f8090ec745287011,blue,6020bd05f1e4807cc7008596,https://octane.gg/teams/8596-sk-gaming,SK GAMING,Europe,40.0,10.0,35.0,7.0,6463.0,2.0,False
813,61606299f8090ec745287011,orange,610850329d3c410761e896d0,https://octane.gg/teams/96d0-the-flying-dutchmen,THE FLYING DUTCHMEN,Europe,56.0,10.0,22.0,8.0,5640.0,3.0,True
814,61606299f8090ec745287012,blue,613b735bf8090ec7452851a8,https://octane.gg/teams/51a8-00-nation,00 NATION,Europe,28.0,11.0,20.0,8.0,4765.0,3.0,True
815,61606299f8090ec745287012,orange,6020bc9ef1e4807cc70043ba,https://octane.gg/teams/43ba-fc-barcelona,FC BARCELONA,Europe,30.0,5.0,11.0,5.0,3393.0,1.0,False
816,61606299f8090ec745287013,blue,6020c1eff1e4807cc70264ca,https://octane.gg/teams/64ca-team-liquid,TEAM LIQUID,Europe,,,,,,3.0,True
817,61606299f8090ec745287013,orange,616d9760143c37878b239c52,https://octane.gg/teams/9c52-ern-roar,ERN ROAR,Europe,,,,,,0.0,False
818,61606299f8090ec745287014,blue,6020bd4af1e4807cc700b262,https://octane.gg/teams/b262-team-singularity,TEAM SINGULARITY,Europe,,,,,,3.0,True
819,61606299f8090ec745287014,orange,615f4545143c37878b23868d,https://octane.gg/teams/868d-ferg-and-co,FERG & CO,Europe,,,,,,2.0,False
820,61606299f8090ec745287015,blue,6074990c8c85ced5f379e9e0,https://octane.gg/teams/e9e0-bs-competition,BS+COMPETITION,Europe,26.0,6.0,9.0,4.0,3373.0,1.0,False
821,61606299f8090ec745287015,orange,6020be81f1e4807cc701475b,https://octane.gg/teams/475b-fadeaway,FADEAWAY,Europe,29.0,10.0,16.0,8.0,4452.0,3.0,True
822,61606299f8090ec745287016,blue,61502e55143c37878b237d93,https://octane.gg/teams/7d93-yeezys,YEEZYS,Europe,,,,,,2.0,False
823,61606299f8090ec745287016,orange,6020bd98f1e4807cc700dc86,https://octane.gg/teams/dc86-solary,SOLARY,Europe,,,,,,3.0,True
824,61606299f8090ec745287017,blue,613b735bf8090ec7452851a8,https://octane.gg/teams/51a8-00-nation,00 NATION,Europe,37.0,10.0,21.0,7.0,5236.0,2.0,False
825,61606299f8090ec745287017,orange,610850329d3c410761e896d0,https://octane.gg/teams/96d0-the-flying-dutchmen,THE FLYING DUTCHMEN,Europe,39.0,11.0,25.0,9.0,5744.0,3.0,True
826,61606299f8090ec745287018,blue,61547921f8090ec745286ac9,https://octane.gg/teams/6ac9-williams-resolve,WILLIAMS RESOLVE,Europe,34.0,7.0,29.0,6.0,4784.0,1.0,False
827,61606299f8090ec745287018,orange,6020bc70f1e4807cc70023a4,https://octane.gg/teams/23a4-vodafone-giants,VODAFONE GIANTS,Europe,44.0,10.0,22.0,9.0,4923.0,3.0,True
828,61606299f8090ec745287019,blue,6020c1e4f1e4807cc702622a,https://octane.gg/teams/622a-guild-esports,GUILD ESPORTS,Europe,,,,,,1.0,False
829,61606299f8090ec745287019,orange,6020bd98f1e4807cc700dc86,https://octane.gg/teams/dc86-solary,SOLARY,Europe,,,,,,3.0,True
830,61606299f8090ec74528701a,blue,6020bd05f1e4807cc7008596,https://octane.gg/teams/8596-sk-gaming,SK GAMING,Europe,,,,,,3.0,True
831,61606299f8090ec74528701a,orange,6020bd4af1e4807cc700b262,https://octane.gg/teams/b262-team-singularity,TEAM SINGULARITY,Europe,,,,,,1.0,False
832,61606299f8090ec74528701b,blue,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,61.0,9.0,32.0,7.0,7039.0,2.0,False
833,61606299f8090ec74528701b,orange,6020be81f1e4807cc701475b,https://octane.gg/teams/475b-fadeaway,FADEAWAY,Europe,53.0,10.0,38.0,6.0,7311.0,3.0,True
834,61606299f8090ec74528701c,blue,6020bc9ef1e4807cc70043ba,https://octane.gg/teams/43ba-fc-barcelona,FC BARCELONA,Europe,57.0,14.0,22.0,12.0,6153.0,3.0,True
835,61606299f8090ec74528701c,orange,6020c1eff1e4807cc70264ca,https://octane.gg/teams/64ca-team-liquid,TEAM LIQUID,Europe,38.0,12.0,32.0,11.0,6448.0,2.0,False
836,61606299f8090ec74528701d,blue,61502e55143c37878b237d93,https://octane.gg/teams/7d93-yeezys,YEEZYS,Europe,,,,,,3.0,True
837,61606299f8090ec74528701d,orange,616d9760143c37878b239c52,https://octane.gg/teams/9c52-ern-roar,ERN ROAR,Europe,,,,,,0.0,False
838,61606299f8090ec74528701e,blue,6074990c8c85ced5f379e9e0,https://octane.gg/teams/e9e0-bs-competition,BS+COMPETITION,Europe,,,,,,2.0,False
839,61606299f8090ec74528701e,orange,615f4545143c37878b23868d,https://octane.gg/teams/868d-ferg-and-co,FERG & CO,Europe,,,,,,3.0,True
840,61606299f8090ec74528701f,blue,613b735bf8090ec7452851a8,https://octane.gg/teams/51a8-00-nation,00 NATION,Europe,15.0,4.0,7.0,3.0,2380.0,0.0,False
841,61606299f8090ec74528701f,orange,6020be81f1e4807cc701475b,https://octane.gg/teams/475b-fadeaway,FADEAWAY,Europe,26.0,8.0,6.0,6.0,2990.0,3.0,True
842,61606299f8090ec745287020,blue,61547921f8090ec745286ac9,https://octane.gg/teams/6ac9-williams-resolve,WILLIAMS RESOLVE,Europe,30.0,6.0,24.0,6.0,4716.0,3.0,True
843,61606299f8090ec745287020,orange,6020bd98f1e4807cc700dc86,https://octane.gg/teams/dc86-solary,SOLARY,Europe,38.0,7.0,20.0,5.0,4553.0,2.0,False
844,6160629af8090ec745287021,blue,6020bd05f1e4807cc7008596,https://octane.gg/teams/8596-sk-gaming,SK GAMING,Europe,39.0,10.0,21.0,8.0,5260.0,3.0,True
845,6160629af8090ec745287021,orange,6020bc9ef1e4807cc70043ba,https://octane.gg/teams/43ba-fc-barcelona,FC BARCELONA,Europe,35.0,7.0,25.0,4.0,5023.0,2.0,False
846,6160629af8090ec745287022,blue,6020c1eff1e4807cc70264ca,https://octane.gg/teams/64ca-team-liquid,TEAM LIQUID,Europe,,,,,,1.0,False
847,6160629af8090ec745287022,orange,615f4545143c37878b23868d,https://octane.gg/teams/868d-ferg-and-co,FERG & CO,Europe,,,,,,3.0,True
848,6160629af8090ec745287023,blue,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,,,,,,3.0,True
849,6160629af8090ec745287023,orange,61502e55143c37878b237d93,https://octane.gg/teams/7d93-yeezys,YEEZYS,Europe,,,,,,1.0,False
850,6160629af8090ec745287024,blue,6020c1e4f1e4807cc702622a,https://octane.gg/teams/622a-guild-esports,GUILD ESPORTS,Europe,,,,,,3.0,True
851,6160629af8090ec745287024,orange,6020bd4af1e4807cc700b262,https://octane.gg/teams/b262-team-singularity,TEAM SINGULARITY,Europe,,,,,,1.0,False
852,6160629af8090ec745287025,blue,613b735bf8090ec7452851a8,https://octane.gg/teams/51a8-00-nation,00 NATION,Europe,16.0,6.0,9.0,6.0,2321.0,3.0,True
853,6160629af8090ec745287025,orange,615f4545143c37878b23868d,https://octane.gg/teams/868d-ferg-and-co,FERG & CO,Europe,11.0,3.0,6.0,2.0,1645.0,0.0,False
854,6160629af8090ec745287026,blue,6020bc9ef1e4807cc70043ba,https://octane.gg/teams/43ba-fc-barcelona,FC BARCELONA,Europe,43.0,9.0,22.0,9.0,5500.0,2.0,False
855,6160629af8090ec745287026,orange,6020c1e4f1e4807cc702622a,https://octane.gg/teams/622a-guild-esports,GUILD ESPORTS,Europe,42.0,8.0,31.0,7.0,5890.0,3.0,True
856,6160629af8090ec745287027,blue,6020bd98f1e4807cc700dc86,https://octane.gg/teams/dc86-solary,SOLARY,Europe,,,,,,0.0,False
857,6160629af8090ec745287027,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,,,,,,3.0,True
858,61606328f8090ec745287049,blue,616703ce143c37878b238e92,https://octane.gg/teams/8e92-team-signal,TEAM SIGNAL,South America,,,,,,3.0,True
859,61606328f8090ec745287049,orange,616d8bcef8090ec745288329,https://octane.gg/teams/8329-paradise,PARADISE,South America,,,,,,0.0,False
860,61606328f8090ec74528704a,blue,6169f5ba143c37878b23960b,https://octane.gg/teams/960b-kru-esports,KRÜ ESPORTS,South America,37.0,14.0,18.0,11.0,5391.0,3.0,True
861,61606328f8090ec74528704a,orange,616d8bd5f8090ec74528832a,https://octane.gg/teams/832a-qshaws,QSHAWS,South America,27.0,8.0,19.0,4.0,4035.0,1.0,False
862,61606328f8090ec74528704b,blue,6020bda0f1e4807cc700e070,https://octane.gg/teams/e070-locusts,LOCUSTS,South America,,,,,,3.0,True
863,61606328f8090ec74528704b,orange,60500eef097037e8dbbe9978,https://octane.gg/teams/9978-naiz-esports,NAIZ ESPORTS,South America,,,,,,0.0,False
864,61606328f8090ec74528704c,blue,6126727a9d3c410761e8a74a,https://octane.gg/teams/a74a-dream-conspiracy,DREAM CONSPIRACY,South America,,,,,,3.0,True
865,61606328f8090ec74528704c,orange,616d8bc3f8090ec745288328,https://octane.gg/teams/8328-nice-try,NICE TRY!,South America,,,,,,0.0,False
866,61606328f8090ec74528704d,blue,6020c5d3f1e4807cc704066d,https://octane.gg/teams/066d-novus-aevi,NOVUS AEVI,South America,,,,,,3.0,True
867,61606328f8090ec74528704d,orange,616d8bb3f8090ec745288327,https://octane.gg/teams/8327-emit7,EMIT7,South America,,,,,,0.0,False
868,61606328f8090ec74528704e,blue,613cfef4143c37878b23724d,https://octane.gg/teams/724d-insight,INSIGHT,South America,,,,,,3.0,True
869,61606328f8090ec74528704e,orange,60500eef097037e8dbbe9987,https://octane.gg/teams/9987-bandido-nao-danca,BANDIDO NÃO DANÇA,South America,,,,,,0.0,False
870,61606329f8090ec74528704f,blue,615ffe0e143c37878b23868e,https://octane.gg/teams/868e-neoxy-team,NEOXY TEAM,South America,60.0,13.0,19.0,10.0,5675.0,3.0,True
871,61606329f8090ec74528704f,orange,60705c413960ddb316ab853c,https://octane.gg/teams/853c-ainda-cria,"AINDA, CRIA",South America,41.0,13.0,32.0,13.0,6524.0,2.0,False
872,61606329f8090ec745287050,blue,6020c204f1e4807cc7026b92,https://octane.gg/teams/6b92-nocturns-gaming,NOCTURNS GAMING,South America,34.0,10.0,41.0,6.0,6358.0,3.0,True
873,61606329f8090ec745287050,orange,6020be9ef1e4807cc701544d,https://octane.gg/teams/544d-legacy,LEGACY,South America,52.0,7.0,22.0,5.0,5051.0,2.0,False
874,61606329f8090ec745287051,blue,616703ce143c37878b238e92,https://octane.gg/teams/8e92-team-signal,TEAM SIGNAL,South America,,,,,,3.0,True
875,61606329f8090ec745287051,orange,6020c204f1e4807cc7026b92,https://octane.gg/teams/6b92-nocturns-gaming,NOCTURNS GAMING,South America,,,,,,0.0,False
876,61606329f8090ec745287052,blue,6169f5ba143c37878b23960b,https://octane.gg/teams/960b-kru-esports,KRÜ ESPORTS,South America,,,,,,0.0,False
877,61606329f8090ec745287052,orange,615ffe0e143c37878b23868e,https://octane.gg/teams/868e-neoxy-team,NEOXY TEAM,South America,,,,,,3.0,True
878,61606329f8090ec745287053,blue,6020bda0f1e4807cc700e070,https://octane.gg/teams/e070-locusts,LOCUSTS,South America,,,,,,1.0,False
879,61606329f8090ec745287053,orange,613cfef4143c37878b23724d,https://octane.gg/teams/724d-insight,INSIGHT,South America,,,,,,3.0,True
880,61606329f8090ec745287054,blue,6126727a9d3c410761e8a74a,https://octane.gg/teams/a74a-dream-conspiracy,DREAM CONSPIRACY,South America,,,,,,3.0,True
881,61606329f8090ec745287054,orange,6020c5d3f1e4807cc704066d,https://octane.gg/teams/066d-novus-aevi,NOVUS AEVI,South America,,,,,,2.0,False
882,61606329f8090ec745287055,blue,6020be9ef1e4807cc701544d,https://octane.gg/teams/544d-legacy,LEGACY,South America,30.0,7.0,9.0,5.0,3081.0,3.0,True
883,61606329f8090ec745287055,orange,616d8bcef8090ec745288329,https://octane.gg/teams/8329-paradise,PARADISE,South America,17.0,4.0,21.0,2.0,3083.0,0.0,False
884,61606329f8090ec745287056,blue,60705c413960ddb316ab853c,https://octane.gg/teams/853c-ainda-cria,"AINDA, CRIA",South America,25.0,11.0,15.0,7.0,3834.0,3.0,True
885,61606329f8090ec745287056,orange,616d8bd5f8090ec74528832a,https://octane.gg/teams/832a-qshaws,QSHAWS,South America,22.0,4.0,11.0,4.0,2549.0,0.0,False
886,61606329f8090ec745287057,blue,60500eef097037e8dbbe9987,https://octane.gg/teams/9987-bandido-nao-danca,BANDIDO NÃO DANÇA,South America,,,,,,3.0,True
887,61606329f8090ec745287057,orange,60500eef097037e8dbbe9978,https://octane.gg/teams/9978-naiz-esports,NAIZ ESPORTS,South America,,,,,,0.0,False
888,61606329f8090ec745287058,blue,616d8bb3f8090ec745288327,https://octane.gg/teams/8327-emit7,EMIT7,South America,,,,,,3.0,True
889,61606329f8090ec745287058,orange,616d8bc3f8090ec745288328,https://octane.gg/teams/8328-nice-try,NICE TRY!,South America,,,,,,0.0,False
890,61606329f8090ec745287059,blue,616703ce143c37878b238e92,https://octane.gg/teams/8e92-team-signal,TEAM SIGNAL,South America,,,,,,3.0,True
891,61606329f8090ec745287059,orange,6126727a9d3c410761e8a74a,https://octane.gg/teams/a74a-dream-conspiracy,DREAM CONSPIRACY,South America,,,,,,0.0,False
892,61606329f8090ec74528705a,blue,615ffe0e143c37878b23868e,https://octane.gg/teams/868e-neoxy-team,NEOXY TEAM,South America,,,,,,0.0,False
893,61606329f8090ec74528705a,orange,613cfef4143c37878b23724d,https://octane.gg/teams/724d-insight,INSIGHT,South America,,,,,,3.0,True
894,61606329f8090ec74528705b,blue,6020c5d3f1e4807cc704066d,https://octane.gg/teams/066d-novus-aevi,NOVUS AEVI,South America,,,,,,3.0,True
895,61606329f8090ec74528705b,orange,60500eef097037e8dbbe9987,https://octane.gg/teams/9987-bandido-nao-danca,BANDIDO NÃO DANÇA,South America,,,,,,0.0,False
