,game_id,color,team_id,team_name,team_region,core_shots,core_goals,core_saves,core_assists,core_score,winner
3622,61731b60143c37878b23a1ca,blue,60c46798490bd8649dd30e4e,MIST ESPORTS,Sub-Saharan Africa,8,2,6,2,1223,False
3623,61731b60143c37878b23a1ca,orange,616dacf8143c37878b239df4,EXOTIC ESPORTS,Sub-Saharan Africa,11,3,4,3,1241,True
3624,61741185f8090ec745288f13,blue,607d7d99473f172e4c0d3973,TEAM GANDERS,Asia-Pacific North,7,3,2,2,1036,True
3625,61741185f8090ec745288f13,orange,6020c077f1e4807cc701d711,XAYFHERS,Asia-Pacific North,3,0,3,0,730,False
3626,617411df143c37878b23a732,blue,607d7d99473f172e4c0d3973,TEAM GANDERS,Asia-Pacific North,12,3,2,2,1078,False
3627,617411df143c37878b23a732,orange,6020c077f1e4807cc701d711,XAYFHERS,Asia-Pacific North,6,4,4,1,1369,True
3628,617413dcf8090ec745288f1a,blue,607d7d99473f172e4c0d3973,TEAM GANDERS,Asia-Pacific North,9,2,1,1,720,True
3629,617413dcf8090ec745288f1a,orange,6020c077f1e4807cc701d711,XAYFHERS,Asia-Pacific North,1,0,5,0,666,False
3630,6174185df8090ec745288f21,blue,607d7d99473f172e4c0d3973,TEAM GANDERS,Asia-Pacific North,7,3,5,3,1311,True
3631,6174185df8090ec745288f21,orange,6020c077f1e4807cc701d711,XAYFHERS,Asia-Pacific North,6,0,2,0,645,False
3632,61741862143c37878b23a739,blue,607d7d99473f172e4c0d3973,TEAM GANDERS,Asia-Pacific North,9,3,2,3,1096,True
3633,61741862143c37878b23a739,orange,6020c077f1e4807cc701d711,XAYFHERS,Asia-Pacific North,2,0,3,0,590,False
3634,6173e52bf8090ec745288ed4,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,5,2,2,2,854,True
3635,6173e52bf8090ec745288ed4,orange,60b63cfdfec4a0857e7ba00c,DETONATOR,Asia-Pacific North,3,1,3,1,766,False
3636,6173e52f143c37878b23a6f3,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,9,2,2,2,970,True
3637,6173e52f143c37878b23a6f3,orange,60b63cfdfec4a0857e7ba00c,DETONATOR,Asia-Pacific North,4,1,4,0,870,False
3638,6173e535f8090ec745288edb,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,2,0,8,0,938,False
3639,6173e535f8090ec745288edb,orange,60b63cfdfec4a0857e7ba00c,DETONATOR,Asia-Pacific North,11,2,2,2,978,True
3640,6173e538143c37878b23a6fa,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,12,3,4,3,1286,True
3641,6173e538143c37878b23a6fa,orange,60b63cfdfec4a0857e7ba00c,DETONATOR,Asia-Pacific North,6,2,8,1,1307,False
3642,6173e94b143c37878b23a701,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,2,1,4,1,885,False
3643,6173e94b143c37878b23a701,orange,60b63cfdfec4a0857e7ba00c,DETONATOR,Asia-Pacific North,12,3,1,2,957,True
3644,6173e94ff8090ec745288ee2,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,8,4,3,2,1141,True
3645,6173e94ff8090ec745288ee2,orange,60b63cfdfec4a0857e7ba00c,DETONATOR,Asia-Pacific North,8,2,4,2,949,False
3646,61741149143c37878b23a71d,blue,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,11,2,3,2,946,True
3647,61741149143c37878b23a71d,orange,60705b5e3960ddb316ab6ca7,NIMMT55,Asia-Pacific North,3,0,7,0,835,False
3648,6174114df8090ec745288efe,blue,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,6,1,2,0,870,False
3649,6174114df8090ec745288efe,orange,60705b5e3960ddb316ab6ca7,NIMMT55,Asia-Pacific North,5,2,5,2,1108,True
3650,61741151f8090ec745288f05,blue,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,7,3,2,2,1108,True
3651,61741151f8090ec745288f05,orange,60705b5e3960ddb316ab6ca7,NIMMT55,Asia-Pacific North,4,0,1,0,576,False
3652,61741154143c37878b23a724,blue,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,8,1,4,0,806,False
3653,61741154143c37878b23a724,orange,60705b5e3960ddb316ab6ca7,NIMMT55,Asia-Pacific North,6,2,6,1,1105,True
3654,61741159143c37878b23a72b,blue,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,9,2,4,2,1108,True
3655,61741159143c37878b23a72b,orange,60705b5e3960ddb316ab6ca7,NIMMT55,Asia-Pacific North,6,1,6,1,1084,False
3656,6174115df8090ec745288f0c,blue,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,12,2,5,2,1243,True
3657,6174115df8090ec745288f0c,orange,60705b5e3960ddb316ab6ca7,NIMMT55,Asia-Pacific North,7,1,4,1,786,False
3658,61741104f8090ec745288ee9,blue,60bbc89e6dcdb413cff64982,CVENT,Asia-Pacific North,5,0,2,0,588,False
3659,61741104f8090ec745288ee9,orange,616da457143c37878b239d42,GRACESBLAZE ANIMA,Asia-Pacific North,5,1,2,1,796,True
3660,61741109143c37878b23a708,blue,60bbc89e6dcdb413cff64982,CVENT,Asia-Pacific North,6,3,5,2,1153,True
3661,61741109143c37878b23a708,orange,616da457143c37878b239d42,GRACESBLAZE ANIMA,Asia-Pacific North,8,2,2,2,812,False
3662,6174110d143c37878b23a70f,blue,60bbc89e6dcdb413cff64982,CVENT,Asia-Pacific North,5,1,3,0,712,False
3663,6174110d143c37878b23a70f,orange,616da457143c37878b239d42,GRACESBLAZE ANIMA,Asia-Pacific North,11,5,2,4,1340,True
3664,61741110f8090ec745288ef0,blue,60bbc89e6dcdb413cff64982,CVENT,Asia-Pacific North,7,2,5,2,988,True
3665,61741110f8090ec745288ef0,orange,616da457143c37878b239d42,GRACESBLAZE ANIMA,Asia-Pacific North,6,0,2,0,588,False
3666,61741115f8090ec745288ef7,blue,60bbc89e6dcdb413cff64982,CVENT,Asia-Pacific North,8,2,2,2,816,True
3667,61741115f8090ec745288ef7,orange,616da457143c37878b239d42,GRACESBLAZE ANIMA,Asia-Pacific North,3,0,3,0,548,False
3668,61741119143c37878b23a716,blue,60bbc89e6dcdb413cff64982,CVENT,Asia-Pacific North,4,2,7,2,1156,True
3669,61741119143c37878b23a716,orange,616da457143c37878b239d42,GRACESBLAZE ANIMA,Asia-Pacific North,9,1,1,1,722,False
3670,61755476143c37878b23a816,blue,607d7d99473f172e4c0d3973,TEAM GANDERS,Asia-Pacific North,12,3,2,2,1058,False
3671,61755476143c37878b23a816,orange,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,7,4,6,3,1478,True
3672,6175547af8090ec745288fda,blue,607d7d99473f172e4c0d3973,TEAM GANDERS,Asia-Pacific North,12,2,1,2,989,True
3673,6175547af8090ec745288fda,orange,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,3,1,6,1,1086,False
3674,6175547ef8090ec745288fe1,blue,607d7d99473f172e4c0d3973,TEAM GANDERS,Asia-Pacific North,4,1,4,1,851,False
3675,6175547ef8090ec745288fe1,orange,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,9,2,2,1,873,True
3676,61755481143c37878b23a81d,blue,607d7d99473f172e4c0d3973,TEAM GANDERS,Asia-Pacific North,6,1,3,1,835,False
3677,61755481143c37878b23a81d,orange,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,9,3,4,0,970,True
3678,61755485143c37878b23a824,blue,607d7d99473f172e4c0d3973,TEAM GANDERS,Asia-Pacific North,4,1,4,1,748,False
3679,61755485143c37878b23a824,orange,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,11,4,2,1,1224,True
3680,617554ebf8090ec745288ff6,blue,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,7,3,1,3,1066,True
3681,617554ebf8090ec745288ff6,orange,60bbc89e6dcdb413cff64982,CVENT,Asia-Pacific North,3,1,4,1,824,False
3682,617554ef143c37878b23a839,blue,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,11,4,3,4,1343,True
3683,617554ef143c37878b23a839,orange,60bbc89e6dcdb413cff64982,CVENT,Asia-Pacific North,4,0,3,0,634,False
3684,617554f2143c37878b23a840,blue,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,9,4,3,4,1420,True
3685,617554f2143c37878b23a840,orange,60bbc89e6dcdb413cff64982,CVENT,Asia-Pacific North,5,2,4,2,978,False
3686,617554f6f8090ec745288ffd,blue,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,10,4,2,3,1244,True
3687,617554f6f8090ec745288ffd,orange,60bbc89e6dcdb413cff64982,CVENT,Asia-Pacific North,5,2,4,1,980,False
3688,617554a9f8090ec745288fe8,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,5,0,8,0,947,False
3689,617554a9f8090ec745288fe8,orange,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,11,2,2,2,884,True
3690,617554ad143c37878b23a82b,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,7,2,3,1,889,False
3691,617554ad143c37878b23a82b,orange,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,9,5,4,4,1517,True
3692,617554b1f8090ec745288fef,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,3,0,6,0,825,False
3693,617554b1f8090ec745288fef,orange,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,12,4,2,4,1296,True
3694,617554b5143c37878b23a832,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,8,2,3,2,901,False
3695,617554b5143c37878b23a832,orange,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,9,3,2,3,1002,True
3696,61755934143c37878b23a847,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,5,2,4,1,903,False
3697,61755934143c37878b23a847,orange,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,9,3,3,2,1040,True
3698,617559d4f8090ec745289004,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,4,2,3,1,876,False
3699,617559d4f8090ec745289004,orange,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,9,4,2,3,1130,True
3700,61755c06143c37878b23a84e,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,3,1,5,1,857,False
3701,61755c06143c37878b23a84e,orange,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,11,5,2,4,1399,True
3702,61755dec143c37878b23a855,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,11,3,5,3,1309,True
3703,61755dec143c37878b23a855,orange,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,9,2,6,2,1199,False
3704,61755fe9f8090ec74528900b,blue,6155d01af8090ec745286bcf,HILLTOP PICNIC,Asia-Pacific North,5,2,3,1,803,False
3705,61755fe9f8090ec74528900b,orange,60bbc8518029840609c3b437,TOKYO VERDY ESPORTS,Asia-Pacific North,7,4,3,3,1241,True
3706,6175d399f8090ec745289065,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,9,4,2,2,1208,True
3707,6175d399f8090ec745289065,orange,60bb487abd0db240d7a31f4b,EXPANDAS,Sub-Saharan Africa,5,3,4,2,1147,False
3708,6175d39d143c37878b23a901,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,7,3,2,2,930,True
3709,6175d39d143c37878b23a901,orange,60bb487abd0db240d7a31f4b,EXPANDAS,Sub-Saharan Africa,4,2,4,2,1011,False
3710,6175d3a2143c37878b23a908,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,7,3,3,0,904,True
3711,6175d3a2143c37878b23a908,orange,60bb487abd0db240d7a31f4b,EXPANDAS,Sub-Saharan Africa,4,1,3,1,722,False
3712,6175d3a8143c37878b23a90f,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,7,3,2,2,1011,True
3713,6175d3a8143c37878b23a90f,orange,60bb487abd0db240d7a31f4b,EXPANDAS,Sub-Saharan Africa,5,1,4,1,959,False
3714,6175d401f8090ec74528906c,blue,616dacbc143c37878b239df0,WATER,Sub-Saharan Africa,12,3,4,3,1204,True
3715,6175d401f8090ec74528906c,orange,616dace3143c37878b239df2,OUT OF RETIREMENT,Sub-Saharan Africa,4,0,4,0,644,False
3716,6175d404143c37878b23a916,blue,616dacbc143c37878b239df0,WATER,Sub-Saharan Africa,6,1,2,1,774,True
3717,6175d404143c37878b23a916,orange,616dace3143c37878b239df2,OUT OF RETIREMENT,Sub-Saharan Africa,2,0,4,0,595,False
3718,6175d408f8090ec745289073,blue,616dacbc143c37878b239df0,WATER,Sub-Saharan Africa,12,5,1,4,1340,True
3719,6175d408f8090ec745289073,orange,616dace3143c37878b239df2,OUT OF RETIREMENT,Sub-Saharan Africa,3,2,5,2,1081,False
3720,6175d40b143c37878b23a91d,blue,616dacbc143c37878b239df0,WATER,Sub-Saharan Africa,9,1,8,1,1310,True
3721,6175d40b143c37878b23a91d,orange,616dace3143c37878b239df2,OUT OF RETIREMENT,Sub-Saharan Africa,10,0,8,0,1083,False
3722,61744dbdf8090ec745288fbe,blue,616dacc5143c37878b239df1,ORGLESS,Sub-Saharan Africa,12,4,3,4,1314,True
3723,61744dbdf8090ec745288fbe,orange,616dacd0f8090ec745288706,ATOMIC ESPORTS,Sub-Saharan Africa,6,2,6,2,1019,False
3724,61744dc2143c37878b23a7d0,blue,616dacc5143c37878b239df1,ORGLESS,Sub-Saharan Africa,14,4,7,3,1807,False
3725,61744dc2143c37878b23a7d0,orange,616dacd0f8090ec745288706,ATOMIC ESPORTS,Sub-Saharan Africa,11,5,8,3,2134,True
3726,61744dc6143c37878b23a7d7,blue,616dacc5143c37878b239df1,ORGLESS,Sub-Saharan Africa,7,2,4,2,1132,True
3727,61744dc6143c37878b23a7d7,orange,616dacd0f8090ec745288706,ATOMIC ESPORTS,Sub-Saharan Africa,6,1,4,0,812,False
3728,61744dc9143c37878b23a7de,blue,616dacc5143c37878b239df1,ORGLESS,Sub-Saharan Africa,5,2,2,1,878,True
3729,61744dc9143c37878b23a7de,orange,616dacd0f8090ec745288706,ATOMIC ESPORTS,Sub-Saharan Africa,4,1,3,1,821,False
3730,61744dcd143c37878b23a7e5,blue,616dacc5143c37878b239df1,ORGLESS,Sub-Saharan Africa,8,2,1,2,851,False
3731,61744dcd143c37878b23a7e5,orange,616dacd0f8090ec745288706,ATOMIC ESPORTS,Sub-Saharan Africa,6,3,5,2,1150,True
3732,61744dd2f8090ec745288fc5,blue,616dacc5143c37878b239df1,ORGLESS,Sub-Saharan Africa,4,0,4,0,661,False
3733,61744dd2f8090ec745288fc5,orange,616dacd0f8090ec745288706,ATOMIC ESPORTS,Sub-Saharan Africa,7,2,2,1,808,True
3734,61744dd6143c37878b23a7ec,blue,616dacc5143c37878b239df1,ORGLESS,Sub-Saharan Africa,13,1,4,0,897,True
3735,61744dd6143c37878b23a7ec,orange,616dacd0f8090ec745288706,ATOMIC ESPORTS,Sub-Saharan Africa,5,0,8,0,876,False
3736,61744be5f8090ec745288fa2,blue,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,6,3,2,1,933,True
3737,61744be5f8090ec745288fa2,orange,616dacf8143c37878b239df4,EXOTIC ESPORTS,Sub-Saharan Africa,5,1,3,0,767,False
3738,61744bea143c37878b23a7bb,blue,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,5,1,1,0,580,False
3739,61744bea143c37878b23a7bb,orange,616dacf8143c37878b239df4,EXOTIC ESPORTS,Sub-Saharan Africa,4,2,2,1,754,True
3740,61744bee143c37878b23a7c2,blue,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,6,1,1,0,544,False
3741,61744bee143c37878b23a7c2,orange,616dacf8143c37878b239df4,EXOTIC ESPORTS,Sub-Saharan Africa,7,4,4,3,1260,True
3742,61744bf3143c37878b23a7c9,blue,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,6,1,4,1,883,True
3743,61744bf3143c37878b23a7c9,orange,616dacf8143c37878b239df4,EXOTIC ESPORTS,Sub-Saharan Africa,5,0,5,0,740,False
3744,61744bf7f8090ec745288fa9,blue,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,16,7,3,5,1735,True
3745,61744bf7f8090ec745288fa9,orange,616dacf8143c37878b239df4,EXOTIC ESPORTS,Sub-Saharan Africa,5,1,8,1,1026,False
3746,61744bfbf8090ec745288fb0,blue,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,6,4,7,3,1447,False
3747,61744bfbf8090ec745288fb0,orange,616dacf8143c37878b239df4,EXOTIC ESPORTS,Sub-Saharan Africa,15,5,2,5,1328,True
3748,61744c00f8090ec745288fb7,blue,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,13,7,3,5,1725,True
3749,61744c00f8090ec745288fb7,orange,616dacf8143c37878b239df4,EXOTIC ESPORTS,Sub-Saharan Africa,3,0,6,0,823,False
3750,6175d428f8090ec74528907a,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,5,1,4,1,882,True
3751,6175d428f8090ec74528907a,orange,616dacbc143c37878b239df0,WATER,Sub-Saharan Africa,5,0,3,0,614,False
3752,6175d42b143c37878b23a924,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,6,2,8,2,1242,False
3753,6175d42b143c37878b23a924,orange,616dacbc143c37878b239df0,WATER,Sub-Saharan Africa,12,3,3,2,1177,True
3754,6175d42f143c37878b23a92b,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,12,0,3,0,678,False
3755,6175d42f143c37878b23a92b,orange,616dacbc143c37878b239df0,WATER,Sub-Saharan Africa,8,2,12,2,1524,True
3756,6175d433f8090ec745289081,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,5,1,5,0,872,True
3757,6175d433f8090ec745289081,orange,616dacbc143c37878b239df0,WATER,Sub-Saharan Africa,7,0,3,0,762,False
3758,6175d437f8090ec745289088,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,6,1,4,1,780,False
3759,6175d437f8090ec745289088,orange,616dacbc143c37878b239df0,WATER,Sub-Saharan Africa,7,3,4,2,1126,True
3760,6175d43c143c37878b23a932,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,16,3,8,2,1795,True
3761,6175d43c143c37878b23a932,orange,616dacbc143c37878b239df0,WATER,Sub-Saharan Africa,10,2,10,2,1765,False
3762,6175d440143c37878b23a939,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,6,2,5,1,976,True
3763,6175d440143c37878b23a939,orange,616dacbc143c37878b239df0,WATER,Sub-Saharan Africa,6,0,4,0,700,False
3764,6175d4e4143c37878b23a95d,blue,616dacc5143c37878b239df1,ORGLESS,Sub-Saharan Africa,10,0,1,0,492,False
3765,6175d4e4143c37878b23a95d,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,3,1,7,1,968,True
3766,6175d4e8f8090ec7452890c1,blue,616dacc5143c37878b239df1,ORGLESS,Sub-Saharan Africa,8,2,4,2,1130,True
3767,6175d4e8f8090ec7452890c1,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,8,1,2,1,760,False
3768,6175d4ebf8090ec7452890c8,blue,616dacc5143c37878b239df1,ORGLESS,Sub-Saharan Africa,6,2,3,2,964,True
3769,6175d4ebf8090ec7452890c8,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,5,1,3,0,665,False
3770,6175d4ef143c37878b23a964,blue,616dacc5143c37878b239df1,ORGLESS,Sub-Saharan Africa,8,1,2,1,666,False
3771,6175d4ef143c37878b23a964,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,4,2,3,2,866,True
3772,6175d4f2143c37878b23a96b,blue,616dacc5143c37878b239df1,ORGLESS,Sub-Saharan Africa,7,1,7,1,1119,False
3773,6175d4f2143c37878b23a96b,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,10,3,5,3,1211,True
3774,6175d4f7f8090ec7452890cf,blue,616dacc5143c37878b239df1,ORGLESS,Sub-Saharan Africa,8,2,4,2,914,False
3775,6175d4f7f8090ec7452890cf,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,13,8,5,6,2051,True
3776,6175d488143c37878b23a948,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,16,4,3,3,1391,True
3777,6175d488143c37878b23a948,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,8,3,5,2,1340,False
3778,6175d476f8090ec74528908f,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,10,2,5,1,1032,False
3779,6175d476f8090ec74528908f,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,9,3,5,3,1312,True
3780,6175d479f8090ec745289098,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,18,2,4,1,1351,True
3781,6175d479f8090ec745289098,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,7,1,15,1,1948,False
3782,6175d47d143c37878b23a941,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,9,2,3,2,1035,True
3783,6175d47d143c37878b23a941,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,5,1,5,0,765,False
3784,6175d48bf8090ec74528909f,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,5,1,3,0,786,False
3785,6175d48bf8090ec74528909f,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,9,3,4,2,1059,True
3786,6175d48ff8090ec7452890a6,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,5,2,2,2,963,True
3787,6175d48ff8090ec7452890a6,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,2,0,2,0,470,False
3788,6175d4b5f8090ec7452890b3,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,14,6,5,4,1652,True
3789,6175d4b5f8090ec7452890b3,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,6,1,6,1,817,False
3790,6175d4b9143c37878b23a94f,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,11,4,5,3,1491,True
3791,6175d4b9143c37878b23a94f,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,8,1,6,0,948,False
3792,6175d4c0143c37878b23a956,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,9,3,3,1,1125,True
3793,6175d4c0143c37878b23a956,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,7,2,5,1,1153,False
3794,6175d4c3f8090ec7452890ba,blue,60bb483e6d9c1362119ca7cd,PIRATES EXDEE,Sub-Saharan Africa,7,3,5,2,1196,True
3795,6175d4c3f8090ec7452890ba,orange,61607b65f8090ec74528706a,ATK,Sub-Saharan Africa,8,2,3,2,1005,False
3796,6177fe25f8090ec74528931b,blue,6167e10c143c37878b238ef7,FIRE BREATHING RUBBER DUCKIES,Oceania,6,0,2,0,657,False
3797,6177fe25f8090ec74528931b,orange,615c06c0143c37878b23856a,BROS ON THEIR TOES,Oceania,5,1,2,1,820,True
3798,6177fe29143c37878b23ac0e,blue,6167e10c143c37878b238ef7,FIRE BREATHING RUBBER DUCKIES,Oceania,15,2,7,2,1741,True
3799,6177fe29143c37878b23ac0e,orange,615c06c0143c37878b23856a,BROS ON THEIR TOES,Oceania,10,1,11,0,1598,False
3800,6177fe2c143c37878b23ac15,blue,6167e10c143c37878b238ef7,FIRE BREATHING RUBBER DUCKIES,Oceania,12,6,7,4,2011,True
3801,6177fe2c143c37878b23ac15,orange,615c06c0143c37878b23856a,BROS ON THEIR TOES,Oceania,10,1,4,1,930,False
3802,6177fe32143c37878b23ac1c,blue,6167e10c143c37878b238ef7,FIRE BREATHING RUBBER DUCKIES,Oceania,13,2,2,0,918,True
3803,6177fe32143c37878b23ac1c,orange,615c06c0143c37878b23856a,BROS ON THEIR TOES,Oceania,3,1,8,1,1223,False
3804,61780275f8090ec745289449,blue,604e562301d675f81a96aea6,BIG GOOSE,Oceania,9,1,3,0,673,False
3805,61780275f8090ec745289449,orange,60c1e2879fc1a47e5f1116c8,PANIK GAMING,Oceania,6,2,7,2,1237,True
3806,6178027a143c37878b23ad4d,blue,604e562301d675f81a96aea6,BIG GOOSE,Oceania,6,3,7,1,1346,True
3807,6178027a143c37878b23ad4d,orange,60c1e2879fc1a47e5f1116c8,PANIK GAMING,Oceania,10,1,1,1,767,False
3808,6178027f143c37878b23ad54,blue,604e562301d675f81a96aea6,BIG GOOSE,Oceania,10,3,4,3,1251,False
3809,6178027f143c37878b23ad54,orange,60c1e2879fc1a47e5f1116c8,PANIK GAMING,Oceania,9,4,6,3,1362,True
3810,61780283f8090ec745289450,blue,604e562301d675f81a96aea6,BIG GOOSE,Oceania,12,3,3,3,1287,False
3811,61780283f8090ec745289450,orange,60c1e2879fc1a47e5f1116c8,PANIK GAMING,Oceania,8,4,7,2,1676,True
3812,6177fed0143c37878b23ac49,blue,616174d5f8090ec745287192,HMS ENDEAVOR,Oceania,9,3,1,2,980,True
3813,6177fed0143c37878b23ac49,orange,61741b16143c37878b23a740,COLLATERAL ESPORTS,Oceania,5,2,4,1,1043,False
3814,6177fef5f8090ec74528934c,blue,616174d5f8090ec745287192,HMS ENDEAVOR,Oceania,5,2,3,2,949,False
3815,6177fef5f8090ec74528934c,orange,61741b16143c37878b23a740,COLLATERAL ESPORTS,Oceania,7,3,3,2,1078,True
3816,6177fef8143c37878b23ac50,blue,616174d5f8090ec745287192,HMS ENDEAVOR,Oceania,8,2,7,2,1150,False
3817,6177fef8143c37878b23ac50,orange,61741b16143c37878b23a740,COLLATERAL ESPORTS,Oceania,12,3,4,2,1219,True
3818,6177fefdf8090ec745289353,blue,616174d5f8090ec745287192,HMS ENDEAVOR,Oceania,9,1,5,1,905,False
3819,6177fefdf8090ec745289353,orange,61741b16143c37878b23a740,COLLATERAL ESPORTS,Oceania,8,2,7,2,1306,True
3820,6177ffc3f8090ec745289384,blue,616174e2143c37878b2388c9,RUST-EZE,Oceania,6,3,4,3,1166,True
3821,6177ffc3f8090ec745289384,orange,6129f47987f814e9fb00020c,TISI,Oceania,6,2,2,1,936,False
3822,6177ffc8143c37878b23ac8f,blue,616174e2143c37878b2388c9,RUST-EZE,Oceania,4,1,7,1,1079,False
3823,6177ffc8143c37878b23ac8f,orange,6129f47987f814e9fb00020c,TISI,Oceania,10,3,3,2,1062,True
3824,6177ffcc143c37878b23ac96,blue,616174e2143c37878b2388c9,RUST-EZE,Oceania,6,1,6,1,938,True
3825,6177ffcc143c37878b23ac96,orange,6129f47987f814e9fb00020c,TISI,Oceania,8,0,3,0,585,False
3826,6177ffd0f8090ec74528938b,blue,616174e2143c37878b2388c9,RUST-EZE,Oceania,2,1,6,1,933,False
